index,competition,gsm_id,kickoffDate,kickoffTime,hometeam_team1,awayteam_team2,icon,chanceRating,team,type,time,player,location_x,location_y,bodyPart,shotQuality,defPressure,numDefPlayers,numAttPlayers,outcome,primaryPlayer,primaryType,primaryLocation_x,primaryLocation_y,secondaryPlayer,secondaryType
2348,AusAL,2238882,14/10/2016,08:50:00,Adelaide United,Western Sydney Wanderers,poorchance,poorchance,Western Sydney Wanderers,Open Play,08:27,Dimas,6,82,Right,1,4,3,0,Defended,S. Luštica,Open Play Pass,77,32,-,-
2349,AusAL,2238882,14/10/2016,08:50:00,Adelaide United,Western Sydney Wanderers,greatchance,greatchance,Adelaide United,Open Play,33:25:00,J. Makarounas,33,42,Left,1,4,2,0,Missed,Sergi Guardiola,Open Play Pass,66,98,-,-
2350,AusAL,2238882,14/10/2016,08:50:00,Adelaide United,Western Sydney Wanderers,poorchance,poorchance,Adelaide United,Open Play,27:01:00,Sergi Guardiola,14,86,Left,3,1,3,0,Saved,-,-,-,-,-,-
2351,AusAL,2238882,14/10/2016,08:50:00,Adelaide United,Western Sydney Wanderers,verygoodchance,verygoodchance,Adelaide United,Open Play,26:32:00,Henrique Silva,9,55,Right,1,2,3,0,Missed,R. Kitto,Open Play Pass,-88,28,-,-
2352,AusAL,2238882,14/10/2016,08:50:00,Adelaide United,Western Sydney Wanderers,poorchance,poorchance,Western Sydney Wanderers,Open Play,22:34,J. Kusukami,-18,94,Right,2,2,3,0,Missed,-,-,-,-,-,-
2353,AusAL,2238882,14/10/2016,08:50:00,Adelaide United,Western Sydney Wanderers,goal,Very Good,Adelaide United,Open play,42:16:00,Henrique Silva,5,47,Left,2,3,3,0,-,R. Kitto,Cross Low,-66,15,-,-
2354,AusAL,2238882,14/10/2016,08:50:00,Adelaide United,Western Sydney Wanderers,goal,Great,Western Sydney Wanderers,Open play,66:38:00,B. Santalab,-8,16,Right,3,4,2,0,-,M. Nichols,Cross Low,-57,23,-,-
2355,AusAL,2238882,14/10/2016,08:50:00,Adelaide United,Western Sydney Wanderers,goal,Great,Western Sydney Wanderers,Open play,90:42:00,B. Santalab,-22,29,Left,3,3,2,0,-,M. Nichols,Cross Low,39,28,J. Kusukami,Open Play Pass
2306,AusAL,2238883,15/10/2016,06:35:00,Sydney,Central Coast Mariners,goal,Superb,Sydney,Open play,37:58:00,Bobo,8,6,Left,3,0,0,0,-,M. Ninković,Open Play Pass,-83,135,-,-
2307,AusAL,2238883,15/10/2016,06:35:00,Sydney,Central Coast Mariners,goal,Great,Sydney,Open play,17:32,F. Holosko,-32,52,Right,3,3,1,0,-,M. Ninković,Open Play Pass,-19,199,-,-
2308,AusAL,2238883,15/10/2016,06:35:00,Sydney,Central Coast Mariners,goal,Penalty,Sydney,Penalty,64:48:00,F. Holosko,1,45,Right,3,0,1,0,-,Bobô,Penalty Earned,44,38,-,-
2309,AusAL,2238883,15/10/2016,06:35:00,Sydney,Central Coast Mariners,goal,Superb,Sydney,Open play,69:49:00,A. Brosque,-2,52,Left,3,0,0,0,-,-,-,-,-,-,-
2314,AusAL,2238883,15/10/2016,06:35:00,Sydney,Central Coast Mariners,verygoodchance,verygoodchance,Sydney,Open Play,35:44:00,M. Ninkovic,6,50,Right,2,4,2,0,Saved,-,-,-,-,-,-
2315,AusAL,2238883,15/10/2016,06:35:00,Sydney,Central Coast Mariners,greatchance,greatchance,Sydney,Open Play,46:04:00,F. Holosko,1,32,Left,1,2,1,0,Missed,D. Carney,Free Kick,-108,93,-,-
2316,AusAL,2238883,15/10/2016,06:35:00,Sydney,Central Coast Mariners,verygoodchance,verygoodchance,Central Coast Mariners,Open Play,58:50:00,R. O'Donovan,-19,35,Right,3,3,3,0,Saved,T. Buhagiar,Cross Low,-77,29,-,-
2317,AusAL,2238883,15/10/2016,06:35:00,Sydney,Central Coast Mariners,fairlygoodchance,fairlygoodchance,Sydney,Open Play,83:52:00,M. Simon,-40,50,Right,1,3,2,0,Missed,A. Brosque,Cross High,57,63,-,-
2318,AusAL,2238883,15/10/2016,06:35:00,Sydney,Central Coast Mariners,greatchance,greatchance,Sydney,Open Play,84:31:00,R. Grant,-13,33,Left,3,4,1,0,Woodwork,M. Simon,Cross Low,-121,27,-,-
2319,AusAL,2238883,15/10/2016,06:35:00,Sydney,Central Coast Mariners,poorchance,poorchance,Sydney,Open Play,91:14:00,R. Grant,-54,98,Right,1,2,3,0,Missed,-,-,-,-,-,-
2320,AusAL,2238883,15/10/2016,06:35:00,Sydney,Central Coast Mariners,penawarded,Fairly Good,Sydney,Holding,64:04:00,-,-,-,-,,-,-,-,Penalty Awarded,-,-,-,-,-,-
2321,AusAL,2238883,15/10/2016,06:35:00,Sydney,Central Coast Mariners,verygoodchance,verygoodchance,Central Coast Mariners,Open Play,35:58:00,R. O'Donovan,66,43,Left,2,3,2,0,Missed,-,-,-,-,-,-
2322,AusAL,2238883,15/10/2016,06:35:00,Sydney,Central Coast Mariners,poorchance,poorchance,Sydney,Open Play,34:01:00,B. O'Neill,36,103,Left,1,2,6,0,Missed,-,-,-,-,-,-
2323,AusAL,2238883,15/10/2016,06:35:00,Sydney,Central Coast Mariners,poorchance,poorchance,Sydney,Open Play,33:15:00,D. Carney,51,80,Left,2,3,3,0,Defended,M. Zullo,Open Play Pass,104,200,-,-
2334,AusAL,2238883,15/10/2016,06:35:00,Sydney,Central Coast Mariners,verygoodchance,verygoodchance,Sydney,Open Play,76:35:00,F. Holosko,-23,30,Head,1,4,1,0,Missed,M. Simon,Cross High,93,43,-,-
2335,AusAL,2238883,15/10/2016,06:35:00,Sydney,Central Coast Mariners,poorchance,poorchance,Sydney,Open Play,31:16:00,J. Brillante,-14,120,Left,1,1,5,0,Missed,-,-,-,-,-,-
2305,AusAL,2238884,15/10/2016,08:50:00,Melbourne Victory,Melbourne City,goal,Great,Melbourne City,Open play,62:58:00,F. Brandan,28,39,Right,3,3,1,0,-,J. Rose,Open Play Pass,110,253,-,-
2310,AusAL,2238884,15/10/2016,08:50:00,Melbourne Victory,Melbourne City,goal,Great,Melbourne Victory,Open play,61:12:00,M. Rojas,-7,47,Right,3,0,1,0,-,-,Open Play Pass,-4,150,-,-
2311,AusAL,2238884,15/10/2016,08:50:00,Melbourne Victory,Melbourne City,goal,Great,Melbourne City,Open play,30:49:00,B. Fornaroli,-19,14,Head,3,1,1,0,-,N. Colazo,Cross Low,80,49,-,-
2312,AusAL,2238884,15/10/2016,08:50:00,Melbourne Victory,Melbourne City,goal,Poor,Melbourne City,Open play,26:52:00,T. Cahill,-9,135,Right,5,1,3,0,-,-,-,-,-,-,-
2313,AusAL,2238884,15/10/2016,08:50:00,Melbourne Victory,Melbourne City,goal,Very Good,Melbourne City,Open play,51:45:00,L. Brattan,19,46,Left,3,2,3,0,-,B. Kamau,Cross Low,63,18,-,-
2324,AusAL,2238884,15/10/2016,08:50:00,Melbourne Victory,Melbourne City,poorchance,poorchance,Melbourne Victory,Open Play,08:21,B. Berisha,7,85,Left,2,3,2,0,Saved,-,-,-,-,-,-
2325,AusAL,2238884,15/10/2016,08:50:00,Melbourne Victory,Melbourne City,fairlygoodchance,fairlygoodchance,Melbourne City,Open Play,13:56,B. Fornaroli,10,46,Head,1,4,3,0,Missed,-,-,-,-,-,-
2326,AusAL,2238884,15/10/2016,08:50:00,Melbourne Victory,Melbourne City,poorchance,poorchance,Melbourne City,Open Play,23:03,N. Kilkenny,3,104,Right,1,2,5,0,Missed,-,-,-,-,-,-
2327,AusAL,2238884,15/10/2016,08:50:00,Melbourne Victory,Melbourne City,poorchance,poorchance,Melbourne City,Open Play,29:36:00,F. Brandan,5,109,Right,3,1,3,0,Saved,-,-,-,-,-,-
2328,AusAL,2238884,15/10/2016,08:50:00,Melbourne Victory,Melbourne City,poorchance,poorchance,Melbourne City,Open Play,33:23:00,N. Colazo,-9,107,Left,2,1,3,0,Defended,-,-,-,-,-,-
2329,AusAL,2238884,15/10/2016,08:50:00,Melbourne Victory,Melbourne City,fairlygoodchance,fairlygoodchance,Melbourne City,Open Play,39:39:00,F. Brandan,64,53,Right,3,3,2,0,Saved,-,-,-,-,-,-
2330,AusAL,2238884,15/10/2016,08:50:00,Melbourne Victory,Melbourne City,poorchance,poorchance,Melbourne City,Direct Free-Kick,44:34:00,N. Colazo,-16,99,Left,4,3,7,0,Saved,-,-,-,-,-,-
2331,AusAL,2238884,15/10/2016,08:50:00,Melbourne Victory,Melbourne City,poorchance,poorchance,Melbourne City,Open Play,89:22:00,B. Fornaroli,47,187,Right,1,0,2,0,Missed,-,-,-,-,-,-
2332,AusAL,2238884,15/10/2016,08:50:00,Melbourne Victory,Melbourne City,greatchance,greatchance,Melbourne Victory,Open Play,91:57:00,L. Broxham,12,47,Right,1,4,1,0,Missed,S. Pasquali,Open Play Pass,1,75,-,-
2333,AusAL,2238884,15/10/2016,08:50:00,Melbourne Victory,Melbourne City,greatchance,greatchance,Melbourne City,Open Play,93:46:00,N. Fitzgerald,-29,38,Right,2,4,1,0,Saved,-,-,-,-,-,-
2268,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,owngoal,Fairly Good,Newcastle Jets,-,07:30,J. Hingert,-9,15,Right,-,-,1,0,-,A. Nabbout,Cross Low,-63,36,-,-
2271,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,goal,Superb,Newcastle Jets,Open play,85:51:00,D. Clut,10,15,Right,3,0,0,0,-,A. Nabbout,Open Play Pass,-31,47,-,-
2272,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,goal,Poor,Newcastle Jets,Open play,70:14:00,S. Ugarkovic,27,76,Left,3,2,4,0,-,-,-,-,-,-,-
2273,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,goal,Great,Newcastle Jets,Open play,61:55:00,N. Boogaard,-3,31,Head,3,4,1,0,-,B. Kantarovski,Cross High,76,78,-,-
2274,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,poorchance,poorchance,Newcastle Jets,Open Play,73:31:00,A. Hoole,-47,98,Right,2,2,3,0,Defended,-,-,-,-,-,-
2275,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,poorchance,poorchance,Brisbane Roar,Direct Free-Kick,65:16:00,T. Oar,22,106,Left,1,3,6,0,Missed,-,-,-,-,-,-
2291,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,goodchance,goodchance,Brisbane Roar,Open Play,34:43:00,T. Oar,55,30,Right,2,3,3,0,Defended,-,-,-,-,-,-
2294,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,poorchance,poorchance,Brisbane Roar,Open Play,88:01:00,N. Konstandopoulos,-16,88,Left,1,2,4,0,Missed,-,-,-,-,-,-
2295,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,poorchance,poorchance,Brisbane Roar,Open Play,83:51:00,B. Holman,15,76,Right,1,3,3,0,Missed,-,-,-,-,-,-
2296,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,verygoodchance,verygoodchance,Brisbane Roar,Open Play,81:02:00,B. Holman,-26,48,Right,1,3,2,0,Missed,-,-,-,-,-,-
2297,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,fairlygoodchance,fairlygoodchance,Newcastle Jets,Open Play,77:37:00,N. Cowburn,38,47,Head,1,1,6,0,Missed,A. Hoole,Corner,-136,4,-,-
2298,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,verygoodchance,verygoodchance,Brisbane Roar,Open Play,54:21:00,B. Borello,-31,37,Right,2,3,4,0,Defended,-,-,-,-,-,-
2299,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,poorchance,poorchance,Newcastle Jets,Open Play,51:52:00,S. Ugarkovic,-61,88,Right,1,4,3,0,Saved,-,-,-,-,-,-
2300,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,poorchance,poorchance,Newcastle Jets,Open Play,47:42:00,W. Brown,35,105,Right,2,1,3,0,Saved,-,-,-,-,-,-
2301,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,poorchance,poorchance,Newcastle Jets,Open Play,05:51,W. Brown,-61,100,Right,1,1,3,0,Missed,-,-,-,-,-,-
2302,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,goodchance,goodchance,Newcastle Jets,Open Play,11:45,A. Nabbout,-48,49,Left,2,3,2,0,Missed,A. Hoole,Open Play Pass,104,228,-,-
2303,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,poorchance,poorchance,Brisbane Roar,Open Play,20:44,T. Oar,40,108,Left,1,2,3,0,Missed,-,-,-,-,-,-
2304,AusAL,2238885,16/10/2016,06:00:00,Newcastle Jets,Brisbane Roar,poorchance,poorchance,Brisbane Roar,Open Play,23:46,T. Oar,16,110,Left,4,1,3,0,Woodwork,-,-,-,-,-,-
2265,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,penmissed,-,Perth Glory,-,60:07:00,A. Keogh,-,-,Right,2,-,-,-,Save,-,-,-,-,-,-
2266,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,penawarded,Superb,Perth Glory,Tackle,58:51:00,-,-,-,-,,-,-,-,Penalty Awarded,-,-,-,-,-,-
2267,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,penawarded,Great,Perth Glory,Tackle,46:27:00,-,-,-,-,,-,-,-,Penalty Awarded,-,-,-,-,-,-
2269,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,goal,Penalty,Perth Glory,Penalty,47:39:00,Diego Castro,-2,44,Right,3,0,1,0,-,A. Keogh,Penalty Earned,2,31,-,-
2270,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,goal,Good,Perth Glory,Open play,65:46:00,N. Marinkovic,-26,52,Right,4,5,3,0,-,J. Risdon,Open Play Pass,-71,23,-,-
2276,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Wellington Phoenix,Direct Free-Kick,72:08:00,Guilherme,3,96,Right,1,3,7,0,Defended,-,-,-,-,-,-
2277,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,goodchance,goodchance,Wellington Phoenix,Open Play,82:29:00,R. Krishna,-29,53,Right,3,3,3,0,Saved,-,-,-,-,-,-
2278,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Perth Glory,Open Play,81:49:00,N. Marinkovic,-2,97,Right,2,3,3,0,Saved,-,-,-,-,-,-
2279,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Wellington Phoenix,Open Play,01:16,V. Lia,-18,115,Right,3,2,4,0,Saved,-,-,-,-,-,-
2280,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Perth Glory,Direct Free-Kick,07:03,N. Marinkovic,43,102,Right,1,3,7,0,Defended,-,-,-,-,-,-
2281,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Wellington Phoenix,Open Play,16:04,Guilherme,31,97,Right,1,2,3,0,Missed,-,-,-,-,-,-
2282,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,verygoodchance,verygoodchance,Perth Glory,Open Play,24:22:00,N. Marinkovic,40,44,Right,1,4,4,0,Missed,Diego Castro,Open Play Pass,63,13,-,-
2283,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,goodchance,goodchance,Perth Glory,Open Play,27:26:00,Diego Castro,-49,42,Right,1,3,2,0,Missed,N. Marinković,Open Play Pass,-25,86,-,-
2284,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Perth Glory,Open Play,40:09:00,R. Griffiths,-43,107,Left,2,2,3,0,Defended,-,-,-,-,-,-
2285,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Perth Glory,Open Play,41:09:00,R. Griffiths,-46,106,Right,1,2,4,0,Missed,-,-,-,-,-,-
2286,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Perth Glory,Open Play,53:37:00,R. Griffiths,52,90,Right,2,3,2,0,Saved,-,-,-,-,-,-
2287,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Wellington Phoenix,Open Play,62:54:00,Guilherme,-66,91,Right,2,3,4,0,Defended,-,-,-,-,-,-
2288,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,goodchance,goodchance,Wellington Phoenix,Open Play,63:32:00,Guilherme,-23,62,Left,3,4,2,0,Saved,-,-,-,-,-,-
2289,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Wellington Phoenix,Open Play,67:00:00,K. Barbarouses,14,102,Right,1,3,3,0,Missed,-,-,-,-,-,-
2290,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,greatchance,greatchance,Wellington Phoenix,Open Play,74:53:00,R. Krishna,2,19,Head,3,2,1,0,Saved,T. Doyle,Cross High,102,46,-,-
2292,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,goodchance,goodchance,Wellington Phoenix,Open Play,75:48:00,K. Barbarouses,-29,31,Head,2,2,2,0,Missed,Guilherme,Corner,-136,0,-,-
2293,AusAL,2238886,16/10/2016,08:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Wellington Phoenix,Open Play,94:54:00,H. Watson,68,88,Right,1,2,3,0,Missed,-,-,-,-,-,-
2246,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,goal,Very Good,Perth Glory,Open play,84:21:00,A. Keogh,52,82,Left,5,2,3,0,-,-,-,-,-,-,-
2247,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,goal,Great,Melbourne City,Open play,59:33:00,F. Brandan,16,33,Right,3,4,2,0,-,T. Cahill,Open Play Pass,7,74,-,-
2248,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,goal,Great,Perth Glory,Open play,48:27:00,A. Keogh,8,17,Head,3,2,3,0,-,D. Đulbić,Open Play Pass,-4,31,-,-
2249,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,goal,Penalty,Melbourne City,Penalty,43:17:00,B. Fornaroli,0,44,Right,3,0,1,0,-,-,-,-,-,-,-
2250,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,goal,Superb,Perth Glory,Open play,06:51,A. Keogh,-8,20,Right,3,3,0,0,-,C. Harold,Open Play Pass,-33,11,N. Marinkovic,Free Kick
2251,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,penawarded,Very Good,Melbourne City,Tackle,41:58:00,-,-,-,-,,-,-,-,Penalty Awarded,-,-,-,-,-,-
2252,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,verygoodchance,verygoodchance,Perth Glory,Open Play,79:25:00,J. Chianese,-11,43,Right,3,4,3,0,Defended,J. Risdon,Cross Low,-105,43,-,-
2253,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,poorchance,poorchance,Melbourne City,Direct Free-Kick,78:03:00,L. Brattan,28,106,Right,2,3,3,0,Saved,-,-,-,-,-,-
2254,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,poorchance,poorchance,Melbourne City,Open Play,58:55:00,A. Caceres,15,99,Right,3,3,3,0,Saved,B. Fornaroli,Open Play Pass,11,74,-,-
2255,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,verygoodchance,verygoodchance,Perth Glory,Open Play,47:51:00,A. Keogh,54,48,Right,3,3,2,0,Saved,Diego Castro,Open Play Pass,72,78,-,-
2256,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,verygoodchance,verygoodchance,Perth Glory,Open Play,46:21:00,A. Keogh,47,54,Left,2,4,2,0,Saved,-,-,-,-,-,-
2257,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,poorchance,poorchance,Perth Glory,Open Play,15:49,J. Risdon,-24,78,Left,1,3,4,0,Missed,-,-,-,-,-,-
2258,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,poorchance,poorchance,Melbourne City,Open Play,19:01,N. Kilkenny,34,84,Right,3,4,6,0,Defended,-,-,-,-,-,-
2259,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,goodchance,goodchance,Melbourne City,Open Play,21:27,T. Cahill,-21,44,Right,0,4,2,0,Missed,L. Brattan,Free Kick,-108,15,-,-
2260,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,goodchance,goodchance,Perth Glory,Open Play,24:56:00,N. Marinkovic,-46,58,Right,3,3,2,0,Saved,-,-,-,-,-,-
2261,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,poorchance,poorchance,Perth Glory,Open Play,25:38:00,B. Wilson,-5,121,Right,3,1,5,0,Saved,-,-,-,-,-,-
2262,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,fairlygoodchance,fairlygoodchance,Melbourne City,Open Play,63:27:00,F. Brandan,47,60,Right,2,3,2,0,Missed,-,-,-,-,-,-
2263,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,fairlygoodchance,fairlygoodchance,Perth Glory,Open Play,67:10:00,Diego Castro,67,47,Right,1,3,3,0,Missed,-,-,-,-,-,-
2264,AusAL,2238887,21/10/2016,08:50:00,Melbourne City,Perth Glory,greatchance,greatchance,Melbourne City,Open Play,70:18:00,B. Fornaroli,35,13,Right,3,2,3,0,Woodwork,-,-,-,-,-,-
2221,AusAL,2238888,22/10/2016,06:35:00,Central Coast Mariners,Brisbane Roar,goal,Very Good,Brisbane Roar,Open play,32:39:00,T. Kristensen,-9,54,Right,3,3,2,0,-,-,-,-,-,-,-
2236,AusAL,2238888,22/10/2016,06:35:00,Central Coast Mariners,Brisbane Roar,poorchance,poorchance,Central Coast Mariners,Open Play,79:17:00,T. Buhagiar,-16,89,Left,1,2,3,0,Missed,-,-,-,-,-,-
2237,AusAL,2238888,22/10/2016,06:35:00,Central Coast Mariners,Brisbane Roar,greatchance,greatchance,Brisbane Roar,Open Play,58:40:00,J. MacLaren,-12,18,Left,3,4,1,0,Woodwork,-,-,-,-,-,-
2238,AusAL,2238888,22/10/2016,06:35:00,Central Coast Mariners,Brisbane Roar,poorchance,poorchance,Brisbane Roar,Open Play,17:03,T. Oar,42,80,Left,3,2,3,0,Saved,-,-,-,-,-,-
2239,AusAL,2238888,22/10/2016,06:35:00,Central Coast Mariners,Brisbane Roar,verygoodchance,verygoodchance,Central Coast Mariners,Open Play,15:17,R. O'Donovan,31,33,Head,3,4,1,0,Saved,-,-,-,-,-,-
2240,AusAL,2238888,22/10/2016,06:35:00,Central Coast Mariners,Brisbane Roar,poorchance,poorchance,Brisbane Roar,Open Play,08:57,B. Holman,30,87,Right,2,2,3,0,Defended,-,-,-,-,-,-
2241,AusAL,2238888,22/10/2016,06:35:00,Central Coast Mariners,Brisbane Roar,fairlygoodchance,fairlygoodchance,Central Coast Mariners,Open Play,07:10,Fabio Ferreira,-67,36,Right,1,1,2,0,Missed,-,-,-,-,-,-
2242,AusAL,2238888,22/10/2016,06:35:00,Central Coast Mariners,Brisbane Roar,poorchance,poorchance,Brisbane Roar,Open Play,81:21:00,T. Oar,-36,86,Left,2,0,3,0,Defended,-,-,-,-,-,-
2243,AusAL,2238888,22/10/2016,06:35:00,Central Coast Mariners,Brisbane Roar,greatchance,greatchance,Brisbane Roar,Open Play,91:06:00,B. Borello,-27,45,Right,1,1,1,0,Missed,-,-,-,-,-,-
2244,AusAL,2238888,22/10/2016,06:35:00,Central Coast Mariners,Brisbane Roar,poorchance,poorchance,Brisbane Roar,Open Play,90:26:00,J. Katebian,-11,78,Right,2,2,3,0,Missed,-,-,-,-,-,-
2245,AusAL,2238888,22/10/2016,06:35:00,Central Coast Mariners,Brisbane Roar,verygoodchance,verygoodchance,Brisbane Roar,Open Play,91:40:00,J. Katebian,-54,31,Right,1,3,1,0,Missed,-,-,-,-,-,-
2222,AusAL,2238889,22/10/2016,08:50:00,Adelaide United,Melbourne Victory,goal,Very Good,Melbourne Victory,Open play,92:49:00,M. Rojas,-19,14,Left,3,4,2,0,-,S. Pasquali,Cross Low,-68,21,-,-
2223,AusAL,2238889,22/10/2016,08:50:00,Adelaide United,Melbourne Victory,goal,Great,Melbourne Victory,Open play,19:49,B. Berisha,10,53,Right,3,2,1,0,-,M. Rojas,Cross Low,-93,47,-,-
2224,AusAL,2238889,22/10/2016,08:50:00,Adelaide United,Melbourne Victory,goal,Fairly Good,Adelaide United,Open play,67:14:00,T. Elrich,-56,55,Left,4,3,6,0,-,R. Kitto,Free Kick,-71,110,-,-
2225,AusAL,2238889,22/10/2016,08:50:00,Adelaide United,Melbourne Victory,poorchance,poorchance,Melbourne Victory,Open Play,52:24:00,O. Bozanic,-12,95,Left,1,1,3,0,Missed,-,-,-,-,-,-
2226,AusAL,2238889,22/10/2016,08:50:00,Adelaide United,Melbourne Victory,poorchance,poorchance,Adelaide United,Direct Free-Kick,82:35:00,T. Elrich,16,109,Right,3,3,6,0,Saved,-,-,-,-,-,-
2227,AusAL,2238889,22/10/2016,08:50:00,Adelaide United,Melbourne Victory,verygoodchance,verygoodchance,Melbourne Victory,Open Play,80:52:00,B. Berisha,20,26,Right,2,3,3,0,Missed,-,-,-,-,-,-
2228,AusAL,2238889,22/10/2016,08:50:00,Adelaide United,Melbourne Victory,poorchance,poorchance,Adelaide United,Open Play,07:32,Sergi Guardiola,-8,96,Right,3,1,3,0,Saved,-,-,-,-,-,-
2229,AusAL,2238889,22/10/2016,08:50:00,Adelaide United,Melbourne Victory,goodchance,goodchance,Adelaide United,Open Play,10:33,Henrique Silva,51,52,Left,3,3,2,0,Saved,-,-,-,-,-,-
2230,AusAL,2238889,22/10/2016,08:50:00,Adelaide United,Melbourne Victory,greatchance,greatchance,Adelaide United,Open Play,40:53:00,Sergi Guardiola,-36,42,Left,3,2,1,0,Saved,Henrique Silva,Open Play Pass,0,45,-,-
2231,AusAL,2238889,22/10/2016,08:50:00,Adelaide United,Melbourne Victory,verygoodchance,verygoodchance,Adelaide United,Open Play,43:54:00,R. Kitto,-14,46,Left,3,2,3,0,Saved,-,-,-,-,-,-
2232,AusAL,2238889,22/10/2016,08:50:00,Adelaide United,Melbourne Victory,poorchance,poorchance,Adelaide United,Open Play,46:55:00,R. Kitto,21,99,Left,2,2,3,0,Defended,-,-,-,-,-,-
