Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,Succ,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
1490,Arnaud Lusamba,fr FRA,MF,Nice,fr Ligue 1,20,1997,4,1,162,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.06,0.06,0.00,0.06,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,72,86,83.7,1288,280,35,41,85.4,29,33,87.9,7,8,87.5,-0.1,3,5,1,0,5,85,1,0,18,1,0,0,0,0,0,79,1,6,19,66,1,0,0,0,0,5,2,6,3.33,4,0,0,2,0,0,0.00,0,0,0,0,0,0,11,7,3,5,3,3,50.0,3,15,22.4,23,26,18,0,5,13,0,0,123,3,0,87.5,7,0,94,0,6,6,96,86,89.6,7,41,4.7,,1,3,,7,0.00,0,4,-4,-2.22,-2.36,0.7,3.6,-2.8,-1.56,-1.74,0,2,0,0,0,13,0,0,,Big-5-European-Leagues,Big5,2017-2018
1491,Fabian Lustenberger,ch SUI,"MF,DF",Hertha BSC,de Bundesliga,29,1988,23,18,1583,17.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.9,1.0,0.01,0.05,0.06,0.01,0.06,Matches,4,0,0.0,0.23,0.00,0.00,,23.0,0,0.04,-0.2,-0.2,701,846,82.9,15924,3438,186,221,84.2,339,390,86.9,171,223,76.7,-0.9,7,40,5,1,51,819,27,1,116,32,2,0,0,0,0,523,136,187,130,645,50,1,0,0,9,9,6,18,1.02,16,0,0,2,0,1,0.06,1,0,0,0,0,0,47,25,25,20,2,13,50.0,13,94,31.3,129,147,24,1,29,70,94,2,1072,87,7,75.0,3,0,596,1,3,4,611,578,94.6,7,69,51.7,,15,5,,8,1.26,17,24,-7,-0.40,-0.64,19.0,22.3,-3.2,-0.18,+0.03,0,19,0,1,0,245,36,27,57.1,Big-5-European-Leagues,Big5,2017-2018
1492,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,30,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,64,80,80.0,1963,1008,5,5,100.0,31,31,100.0,27,43,62.8,0.0,0,0,0,0,0,63,17,0,9,1,0,0,0,0,0,41,10,29,7,58,0,0,12,0,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,87,80,0,,0,0,53,0,0,0,44,44,100.0,0,90,5.9,,2,0,,31,0.50,2,4,-2,-1.00,-0.97,1.1,2.5,-1.4,-0.68,-0.78,0,0,0,0,0,13,0,0,,Big-5-European-Leagues,Big5,2017-2018
1493,Lyanco,br BRA,DF,Torino,it Serie A,20,1997,4,4,316,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches,2,0,0.0,0.57,0.00,0.00,,26.2,0,0.04,-0.1,-0.1,138,162,85.2,3063,1173,36,39,92.3,72,76,94.7,30,46,65.2,0.0,0,10,1,0,17,152,10,0,38,11,0,0,0,0,0,109,22,31,10,141,5,0,0,2,4,2,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,12,9,8,4,0,3,37.5,5,14,31.1,35,10,0,1,1,16,13,1,208,40,1,83.3,5,0,119,0,3,0,125,122,97.6,1,79,9.2,,3,0,,10,1.25,7,9,-2,-0.57,-0.86,4.4,8.5,-4.1,-1.15,-1.11,0,3,0,0,0,38,9,3,75.0,Big-5-European-Leagues,Big5,2017-2018
1494,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,23,1993,11,8,687,7.6,0,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,0.4,0.4,0.1,0.4,0.05,0.01,0.06,0.05,0.06,Matches,7,2,28.6,0.92,0.26,0.00,0.00,27.0,4,0.05,-0.4,-0.4,167,290,57.6,3101,1520,68,92,73.9,78,126,61.9,19,58,32.8,+0.9,2,9,5,3,17,198,92,0,43,9,14,5,1,2,1,86,45,159,161,13,21,82,1,0,5,5,17,3,0.39,2,0,0,0,0,2,0.26,1,0,0,1,0,0,22,4,13,7,2,6,46.2,7,26,21.5,63,46,12,1,14,29,37,0,400,29,3,62.5,5,0,174,1,6,15,196,153,78.1,13,62,20.1,,6,3,,4,0.82,4,12,-8,-1.05,-0.39,6.1,8.8,-2.7,-0.36,+0.17,0,9,0,0,0,66,22,11,66.7,Big-5-European-Leagues,Big5,2017-2018
1495,Cheikh M'Bengue,sn SEN,DF,Saint-Ãtienne,fr Ligue 1,29,1988,7,6,488,5.4,0,1,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,0.0,0.0,0.2,0.2,0.01,0.03,0.04,0.01,0.04,Matches,1,1,100.0,0.18,0.18,0.00,0.00,19.7,0,0.04,0.0,0.0,158,211,74.9,3129,1577,53,63,84.1,76,95,80.0,22,43,51.2,+0.8,1,22,3,0,21,166,45,0,26,1,2,0,0,0,0,99,36,76,117,29,20,41,1,3,4,4,5,6,1.10,4,2,0,0,0,0,0.00,0,0,0,0,0,0,7,3,6,1,0,3,75.0,1,19,30.6,43,16,3,0,11,17,15,3,265,29,1,,0,0,121,0,0,3,129,117,90.7,5,70,14.3,,4,1,,15,0.29,2,12,-10,-1.84,-2.06,4.6,11.0,-6.4,-1.18,-1.38,0,10,0,0,0,43,4,0,100.0,Big-5-European-Leagues,Big5,2017-2018
1496,RaÃ¯s M'Bolhi,dz ALG,GK,Rennes,fr Ligue 1,31,1986,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,8,20,40.0,286,158,1,1,100.0,5,5,100.0,2,14,14.3,0.0,0,1,0,0,0,15,5,0,3,2,0,0,0,0,0,6,0,14,1,15,0,0,2,0,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,,0,0,0,0,0,0,0,0,24,18,0,,0,0,10,0,0,0,6,6,100.0,0,90,2.6,,1,0,,2,0.00,2,3,-1,-1.00,-1.19,0.9,2.4,-1.5,-1.54,-1.47,0,0,0,0,0,4,0,0,,Big-5-European-Leagues,Big5,2017-2018
1497,Yann M'Vila,fr FRA,MF,Saint-Ãtienne,fr Ligue 1,27,1990,17,17,1479,16.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.01,0.01,0.01,0.01,Matches,4,0,0.0,0.24,0.00,0.00,,24.5,0,0.02,-0.1,-0.1,1100,1276,86.2,23751,7440,329,369,89.2,543,594,91.4,215,290,74.1,-0.1,5,124,11,2,110,1257,19,0,162,56,4,0,0,0,0,1022,58,196,99,1124,39,3,4,6,18,30,13,14,0.85,14,0,0,0,0,0,0.00,0,0,0,0,0,0,20,12,13,6,1,6,25.0,18,50,27.9,85,82,12,0,22,48,39,1,1420,71,3,62.5,5,0,1036,0,5,6,1069,1050,98.2,17,87,43.2,,14,0,,0,1.82,23,14,+9,+0.55,+1.10,24.3,21.1,+3.3,+0.20,+0.33,0,11,0,0,0,180,8,5,61.5,Big-5-European-Leagues,Big5,2017-2018
1498,ZinÃ©dine Machach,fr FRA,"FW,MF",Toulouse,fr Ligue 1,21,1996,4,2,192,2.1,1,0,1,0,0,2,0,0.47,0.00,0.47,0.47,0.47,0.2,0.2,0.1,0.3,0.07,0.06,0.13,0.07,0.13,Matches,3,1,33.3,1.41,0.47,0.33,1.00,16.3,0,0.05,+0.8,+0.8,30,48,62.5,529,196,17,20,85.0,8,15,53.3,4,8,50.0,-0.1,1,2,1,1,4,47,1,0,12,2,5,0,0,0,0,30,5,13,7,37,3,1,0,1,1,2,3,4,1.87,2,0,1,0,0,0,0.00,0,0,0,0,0,0,7,4,4,2,1,2,66.7,1,7,19.4,12,11,13,0,3,9,2,0,84,2,6,60.0,8,1,58,1,5,6,73,48,65.8,16,48,5.6,,0,2,,1,0.75,4,6,-2,-0.94,-0.55,2.3,3.0,-0.7,-0.33,-0.14,0,8,0,0,0,15,0,3,0.0,Big-5-European-Leagues,Big5,2017-2018
1499,Pablo Maffeo,es ESP,"MF,DF",Girona,es La Liga,20,1997,33,32,2645,29.4,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,1.9,3.0,0.04,0.06,0.10,0.04,0.10,Matches,25,8,32.0,0.85,0.27,0.00,0.00,18.5,0,0.05,-1.1,-1.1,838,1216,68.9,15685,4889,358,443,80.8,364,497,73.2,106,246,43.1,-1.9,27,59,38,21,81,1008,208,0,223,40,89,3,0,0,0,588,209,419,129,749,97,200,7,4,40,22,38,63,2.15,40,3,4,10,4,7,0.24,3,0,0,1,3,0,64,43,33,24,7,19,41.3,27,138,26.6,199,230,90,1,63,94,29,0,1544,72,49,64.6,49,0,930,7,40,39,902,787,87.3,114,80,77.3,,22,1,,3,1.42,39,46,-7,-0.24,-0.01,35.9,35.8,+0.1,0.00,-0.22,0,29,1,1,0,296,35,28,55.6,Big-5-European-Leagues,Big5,2017-2018
1500,Christian Maggio,it ITA,DF,Napoli,it Serie A,35,1982,13,6,641,7.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches,2,2,100.0,0.28,0.28,0.00,0.00,20.8,1,0.03,-0.1,-0.1,386,464,83.2,6222,1931,202,235,86.0,157,184,85.3,25,37,67.6,-0.2,4,21,5,2,20,362,102,0,65,3,11,0,0,0,0,262,115,87,38,294,26,91,2,0,10,8,11,6,0.84,4,1,0,1,0,0,0.00,0,0,0,0,0,0,21,13,9,8,4,9,34.6,17,35,31.8,39,46,25,0,11,31,19,0,544,18,4,40.0,4,1,296,0,3,4,334,304,91.0,11,49,18.7,,6,7,,25,2.46,14,4,+10,+1.40,+0.17,11.8,3.6,+8.2,+1.15,+0.08,0,5,1,0,0,66,20,13,60.6,Big-5-European-Leagues,Big5,2017-2018
1501,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,32,1984,32,30,2494,27.7,0,0,0,0,0,11,4,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.4,1.7,0.01,0.05,0.06,0.01,0.06,Matches,11,1,9.1,0.40,0.04,0.00,0.00,25.3,0,0.03,-0.3,-0.3,1361,1674,81.3,29541,7970,448,514,87.2,592,683,86.7,294,434,67.7,-1.4,27,143,23,2,145,1507,167,3,251,97,15,19,4,5,0,1003,265,406,122,1427,95,1,5,8,40,22,20,64,2.31,50,12,0,2,0,1,0.04,1,0,0,0,0,0,57,36,29,19,9,17,22.4,59,167,29.3,234,273,63,0,45,89,62,1,1936,117,7,58.8,11,2,1170,0,7,28,1151,1090,94.7,43,78,72.9,,18,2,,3,1.13,17,39,-22,-0.79,-0.02,36.5,34.4,+2.1,+0.08,+0.28,2,39,0,0,0,443,27,22,55.1,Big-5-European-Leagues,Big5,2017-2018
1502,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,24,1993,38,38,3420,38.0,2,4,2,0,0,7,0,0.05,0.11,0.16,0.05,0.16,2.3,2.3,2.0,4.3,0.06,0.05,0.11,0.06,0.11,Matches,32,7,21.9,0.84,0.18,0.06,0.29,11.9,0,0.07,-0.3,-0.3,1358,1693,80.2,31947,10977,359,421,85.3,681,759,89.7,306,477,64.2,+2.0,15,128,8,2,107,1640,53,1,250,85,15,0,0,0,0,1049,249,395,173,1268,143,15,7,11,51,36,21,37,0.97,27,0,3,2,1,6,0.16,6,0,0,0,0,0,74,49,53,20,1,21,48.8,22,110,39.1,190,78,13,0,19,147,258,1,2206,266,83,79.1,36,0,1218,3,17,23,1231,1175,95.5,31,90,100.0,,38,0,,0,1.24,56,60,-4,-0.11,,48.1,49.9,-1.8,-0.05,,0,34,0,1,0,476,180,67,72.9,Big-5-European-Leagues,Big5,2017-2018
1503,Hicham Mahou,fr FRA,"FW,MF",Nice,fr Ligue 1,18,1999,3,0,55,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches,1,0,0.0,1.64,0.00,0.00,,19.8,0,0.04,0.0,0.0,20,25,80.0,327,42,10,11,90.9,8,9,88.9,1,3,33.3,0.0,0,0,1,0,2,24,1,0,2,1,1,0,0,0,0,20,1,4,2,21,0,1,0,0,1,0,1,1,1.64,1,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,0,0.0,1,7,41.2,5,6,6,0,0,4,0,0,33,0,4,,0,0,29,4,4,1,31,24,77.4,1,18,1.6,,0,3,,1,0.00,1,1,0,0.00,-0.03,1.2,0.5,+0.7,+1.15,+1.08,0,1,0,0,0,4,1,1,50.0,Big-5-European-Leagues,Big5,2017-2018
1504,Riyad Mahrez,dz ALG,"MF,FW",Leicester City,eng Premier League,26,1991,36,34,2950,32.8,12,10,12,0,0,2,0,0.37,0.31,0.67,0.37,0.67,5.9,5.9,8.3,14.2,0.18,0.25,0.43,0.18,0.43,Matches,75,36,48.0,2.29,1.10,0.16,0.33,18.6,9,0.08,+6.1,+6.1,1079,1459,74.0,21504,6988,475,564,84.2,387,482,80.3,189,341,55.4,+1.7,56,115,47,8,164,1232,227,16,225,94,73,95,56,16,4,837,248,374,1190,133,76,36,6,11,19,46,42,117,3.57,66,26,15,3,1,21,0.64,11,5,3,2,0,0,41,26,16,18,7,13,20.6,50,125,24.4,147,252,114,0,30,73,15,0,1944,25,122,52.2,92,5,1341,42,85,91,1715,1317,76.8,166,82,86.3,,22,2,,0,1.28,49,51,-2,-0.06,+0.32,40.7,41.7,-1.0,-0.03,+0.11,0,23,0,0,0,256,23,57,28.8,Big-5-European-Leagues,Big5,2017-2018
1505,Thiago Maia,br BRA,"MF,DF",Lille,fr Ligue 1,20,1997,34,28,2466,27.4,0,0,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.5,1.3,0.03,0.02,0.05,0.03,0.05,Matches,18,2,11.1,0.66,0.07,0.00,0.00,24.5,0,0.05,-0.8,-0.8,1449,1718,84.3,28506,8540,509,574,88.7,679,761,89.2,232,322,72.0,-0.5,14,153,12,2,159,1672,46,1,279,32,7,1,0,0,0,1362,118,238,1374,253,36,27,18,5,28,38,31,46,1.68,40,0,1,2,1,3,0.11,3,0,0,0,0,0,47,32,26,18,3,9,17.3,43,105,28.4,141,195,34,2,50,114,23,1,1979,74,16,71.7,35,1,1457,3,28,35,1410,1325,94.0,56,73,72.1,,19,6,,1,0.94,24,53,-29,-1.06,-1.34,23.4,43.9,-20.5,-0.75,-0.89,1,30,0,1,0,319,10,8,55.6,Big-5-European-Leagues,Big5,2017-2018
1506,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,18,1999,17,14,1223,13.6,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.5,0.5,1.4,1.8,0.03,0.10,0.13,0.03,0.13,Matches,12,1,8.3,0.88,0.07,0.00,0.00,24.4,0,0.04,-0.5,-0.5,529,640,82.7,9723,2199,214,247,86.6,249,281,88.6,58,86,67.4,-0.4,8,41,6,0,48,624,16,1,128,8,6,2,0,1,1,443,104,93,74,529,28,0,3,3,11,17,14,21,1.55,15,2,0,2,1,2,0.15,1,0,0,1,0,0,29,18,15,14,0,11,40.7,16,129,27.5,159,264,46,0,25,42,28,0,794,27,11,60.0,7,0,536,4,11,16,523,476,91.0,24,72,40.0,,7,3,,4,1.41,19,17,+2,+0.15,+0.39,20.2,17.7,+2.5,+0.18,+0.64,0,4,1,0,0,181,10,20,33.3,Big-5-European-Leagues,Big5,2017-2018
1507,Sebastian Maier,de GER,MF,Hannover 96,de Bundesliga,23,1993,10,2,265,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.10,0.10,0.20,0.10,0.20,Matches,6,2,33.3,2.04,0.68,0.00,0.00,25.6,0,0.05,-0.3,-0.3,89,132,67.4,1724,616,38,51,74.5,29,42,69.0,16,30,53.3,-0.3,3,7,4,1,10,114,18,0,20,9,4,9,3,4,2,65,28,39,10,112,7,2,0,1,3,3,3,5,1.70,2,2,1,0,0,0,0.00,0,0,0,0,0,0,7,5,4,3,0,2,20.0,8,25,28.4,26,47,15,0,8,11,4,0,179,2,3,33.3,3,0,97,1,4,4,107,88,82.2,12,27,8.7,,0,8,,12,1.00,4,9,-5,-1.70,-1.54,4.8,9.1,-4.3,-1.47,-1.34,0,5,0,1,0,42,3,5,37.5,Big-5-European-Leagues,Big5,2017-2018
1508,Domenico Maietta,it ITA,DF,Bologna,it Serie A,34,1982,7,6,468,5.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,210,246,85.4,4902,1663,46,50,92.0,117,125,93.6,47,70,67.1,0.0,0,17,2,0,12,235,11,0,17,5,0,0,0,0,0,159,34,53,27,205,11,0,1,2,5,2,0,1,0.19,1,0,0,0,0,0,0.00,0,0,0,0,0,0,4,3,3,1,0,1,16.7,5,23,46.9,30,17,2,1,3,7,14,0,278,25,1,100.0,3,0,190,0,1,1,186,183,98.4,0,67,13.7,,4,1,,11,2.00,9,3,+6,+1.15,+1.70,6.3,4.5,+1.8,+0.34,+0.91,0,5,0,0,0,50,6,4,60.0,Big-5-European-Leagues,Big5,2017-2018
1509,Habib MaÃ¯ga,ci CIV,"MF,DF",Saint-Ãtienne,fr Ligue 1,21,1996,13,7,707,7.9,1,0,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,0.3,0.3,1.3,1.5,0.04,0.16,0.20,0.04,0.20,Matches,6,1,16.7,0.76,0.13,0.17,1.00,26.8,0,0.05,+0.7,+0.7,278,369,75.3,5038,1733,127,137,92.7,112,148,75.7,36,68,52.9,-1.3,9,28,5,1,27,350,19,1,71,11,14,2,0,0,0,273,27,69,48,285,15,16,1,4,11,12,10,22,2.80,18,2,0,1,1,0,0.00,0,0,0,0,0,0,25,17,17,7,1,14,40.0,21,45,25.0,80,84,16,0,13,44,2,0,472,16,7,75.0,16,1,324,3,12,13,303,277,91.4,18,54,20.7,,6,6,,8,1.15,5,16,-11,-1.40,-1.67,10.9,13.4,-2.5,-0.31,-0.41,0,22,0,0,0,88,4,7,36.4,Big-5-European-Leagues,Big5,2017-2018
1510,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,21,1995,34,34,3033,33.7,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,670,864,77.5,18261,11115,120,123,97.6,358,361,99.2,189,376,50.3,0.0,0,6,0,0,0,690,174,0,98,23,0,0,0,0,0,512,35,317,112,607,3,0,134,1,30,5,0,2,0.06,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,1,3,1052,912,0,100.0,10,0,588,0,0,1,473,472,99.8,0,89,88.7,,33,0,,2,1.09,37,53,-16,-0.47,+1.85,33.2,48.4,-15.2,-0.45,+0.41,0,0,0,0,0,176,0,1,0.0,Big-5-European-Leagues,Big5,2017-2018
1511,Linton Maina,de GER,MF,Hannover 96,de Bundesliga,18,1999,1,0,5,0.1,0,1,0,0,0,0,0,0.00,18.00,18.00,0.00,18.00,0.0,0.0,1.0,1.0,0.00,2.80,2.80,0.00,2.80,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,16,18,88.9,227,92,9,10,90.0,6,7,85.7,1,1,100.0,0.0,3,1,1,0,3,18,0,0,2,0,0,0,0,0,0,15,3,0,7,11,0,0,0,0,0,1,0,5,13.64,3,0,2,0,0,2,5.45,1,0,1,0,0,0,1,0,0,0,1,0,0.0,1,2,20.0,2,5,3,0,1,1,0,0,24,0,5,100.0,3,1,22,1,2,1,25,21,84.0,7,5,0.2,,0,1,,2,0.00,2,0,+2,+36.00,+36.35,1.9,0.8,+1.1,+2.98,+3.26,0,0,0,0,0,1,0,0,,Big-5-European-Leagues,Big5,2017-2018
1512,Ainsley Maitland-Niles,eng ENG,"DF,MF",Arsenal,eng Premier League,19,1997,15,8,914,10.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.9,1.2,0.03,0.09,0.12,0.03,0.12,Matches,4,0,0.0,0.39,0.00,0.00,,21.0,0,0.07,-0.3,-0.3,536,633,84.7,9027,2950,273,299,91.3,197,228,86.4,50,73,68.5,-0.9,7,30,16,3,36,547,86,0,57,15,16,0,0,0,0,427,129,77,106,430,11,82,0,3,7,25,13,12,1.18,9,0,3,0,0,0,0.00,0,0,0,0,0,0,38,21,20,12,6,22,53.7,19,68,31.8,108,82,24,0,25,59,22,0,776,41,23,72.0,19,1,474,4,18,15,532,484,91.0,19,61,26.7,,8,7,,11,1.67,17,16,+1,+0.10,-0.69,15.7,15.2,+0.5,+0.05,-0.57,0,10,0,1,0,85,6,17,26.1,Big-5-European-Leagues,Big5,2017-2018
1513,Jean-Victor Makengo,fr FRA,"FW,MF",Nice,fr Ligue 1,19,1998,5,2,246,2.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.05,0.00,0.05,0.05,0.05,Matches,2,1,50.0,0.73,0.37,0.00,0.00,6.1,0,0.06,-0.1,-0.1,95,106,89.6,1480,262,50,53,94.3,37,41,90.2,6,9,66.7,0.0,0,4,2,1,6,106,0,0,19,4,4,0,0,0,0,94,4,8,76,28,0,0,0,0,2,0,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,1,2,1,0,1,25.0,3,10,22.2,14,26,5,0,2,5,2,0,145,3,7,61.1,12,0,136,0,6,10,135,119,88.1,13,49,7.2,,1,3,,15,0.80,0,1,-1,-0.37,-0.42,1.4,2.6,-1.3,-0.47,-0.60,0,4,0,0,0,15,3,3,50.0,Big-5-European-Leagues,Big5,2017-2018
1514,Nemanja MaksimoviÄ,rs SRB,"MF,FW",Valencia,es La Liga,22,1995,14,6,560,6.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,1.0,0.09,0.08,0.17,0.09,0.17,Matches,8,2,25.0,1.29,0.32,0.00,0.00,12.8,0,0.07,-0.6,-0.6,217,262,82.8,3791,893,100,114,87.7,97,116,83.6,19,31,61.3,-0.5,9,15,6,1,20,261,1,0,40,6,5,0,0,0,0,194,17,51,16,212,24,0,3,1,12,3,2,13,2.10,12,0,0,0,0,0,0.00,0,0,0,0,0,0,16,11,6,8,2,4,33.3,8,43,23.5,71,83,29,0,9,29,9,0,327,16,13,55.6,8,2,224,1,7,4,235,205,87.2,23,40,16.4,,4,8,,16,2.40,7,8,-1,-0.16,-1.04,7.1,8.7,-1.6,-0.26,-0.66,0,5,0,0,0,57,9,12,42.9,Big-5-European-Leagues,Big5,2017-2018
1515,Nikola MaksimoviÄ,rs SRB,DF,Napoli,it Serie A,25,1991,2,1,96,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,56,59,94.9,1332,356,13,15,86.7,30,30,100.0,13,14,92.9,0.0,0,8,0,0,4,57,2,0,4,6,0,0,0,0,0,34,16,9,6,46,6,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,1,100.0,0,2,33.3,1,5,0,0,4,2,2,0,68,6,0,,0,0,38,0,0,0,43,42,97.7,0,48,2.8,,1,1,,18,3.00,3,2,+1,+0.94,-0.34,1.9,0.2,+1.7,+1.56,+0.49,0,1,0,0,0,15,1,1,50.0,Big-5-European-Leagues,Big5,2017-2018
1516,Malcom,br BRA,"FW,MF",Bordeaux,fr Ligue 1,20,1997,35,32,2856,31.7,12,7,11,1,2,2,0,0.38,0.22,0.60,0.35,0.57,7.4,5.7,8.8,14.5,0.23,0.28,0.51,0.18,0.46,Matches,74,31,41.9,2.33,0.98,0.15,0.35,22.0,16,0.08,+4.6,+4.3,1146,1531,74.9,19929,5753,588,678,86.7,382,489,78.1,152,302,50.3,-1.8,86,84,71,12,144,1344,187,8,247,68,88,98,0,0,0,1098,116,317,1263,200,37,13,11,15,25,51,51,169,5.33,110,27,10,12,1,19,0.60,12,4,1,1,1,0,13,9,2,7,4,0,0.0,15,81,27.2,60,141,97,0,23,33,2,0,1897,5,108,58.5,75,4,1490,32,72,54,1770,1448,81.8,283,82,83.5,,18,3,,0,1.54,48,38,+10,+0.32,+1.11,45.2,31.3,+13.9,+0.44,+0.77,0,23,1,0,0,154,7,26,21.2,Big-5-European-Leagues,Big5,2017-2018
1517,KÃ©vin Malcuit,ma MAR,DF,Lille,fr Ligue 1,26,1991,23,21,1815,20.2,0,5,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,0.5,0.5,4.0,4.5,0.02,0.20,0.22,0.02,0.22,Matches,11,3,27.3,0.55,0.15,0.00,0.00,22.3,0,0.04,-0.5,-0.5,900,1150,78.3,14652,6735,462,525,88.0,339,422,80.3,71,147,48.3,+1.0,24,61,21,13,103,1028,122,1,136,22,57,0,0,0,0,830,104,216,66,925,40,115,0,2,32,37,30,48,2.38,38,0,5,3,0,8,0.40,7,0,0,0,1,0,45,23,28,12,5,9,50.0,9,80,32.4,136,84,27,0,23,88,21,0,1426,51,35,56.5,42,0,1033,8,42,40,992,906,91.3,52,79,53.1,,19,2,,0,1.22,26,36,-10,-0.50,+0.40,23.0,30.7,-7.7,-0.38,+0.26,0,13,1,0,1,204,4,7,36.4,Big-5-European-Leagues,Big5,2017-2018
